Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,135.307,um^2,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite Length,59.9263,um,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite Mean Diameter,0.718709,um,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite No. Spines,2,,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite Orientation Angle,-13.4767,°,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite Position X,27.5278,um,Dendrite,,Dendrite Position,0,,1,,1,,100000091,910600000000,
Dendrite Position Y,16.9443,um,Dendrite,,Dendrite Position,0,,1,,1,,100000091,910600000000,
Dendrite Position Z,0.500003,um,Dendrite,,Dendrite Position,0,,1,,1,,100000091,910600000000,
Dendrite Spine Density,0.333744,1/10um,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite Straightness,0.982987,,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000091,910600000000,
Dendrite Volume,24.3116,um^3,Dendrite,,,0,,1,,1,,100000091,910600000000,
Filament Area (sum),3.18425,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),1.08433,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),2.23417,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),1.09213,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),2.42802,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),1.32883,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),2.3466,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),3.40686,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),1.38207,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),2.10106,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),1.17453,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),3.32948,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),1.87663,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),1.28002,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),3.46377,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),1.10948,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),2.29836,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),1.13782,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),3.15356,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),1.20133,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),6.29637,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),1.26501,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),2.54025,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),1.13782,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),2.36865,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),1.11521,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),2.28726,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),1.11521,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),3.17525,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),1.10757,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),2.2392,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),1.20133,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),2.30529,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),1.17453,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),2.28488,um^2,Filament,,,,,,,1,,,100000038,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000039,
Filament Area (sum),2.29684,um^2,Filament,,,,,,,1,,,100000040,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000041,
Filament Area (sum),2.26722,um^2,Filament,,,,,,,1,,,100000042,
Filament Area (sum),1.19779,um^2,Filament,,,,,,,1,,,100000043,
Filament Area (sum),2.3181,um^2,Filament,,,,,,,1,,,100000044,
Filament Area (sum),1.19779,um^2,Filament,,,,,,,1,,,100000045,
Filament Area (sum),3.49903,um^2,Filament,,,,,,,1,,,100000046,
Filament Area (sum),1.2532,um^2,Filament,,,,,,,1,,,100000047,
